CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
33;;103;DIM;0;80;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
33;;104;DIM;25.5;80;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;95;7600;2.11
33;;105;DIM;8;80;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;29.8;2384.31;0.66
33;;110;DIM;0;80;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
33;;111;DIM;0;80;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
33;;112;DIM;0;80;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
33;;113;DIM;0;80;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;0;0;0
33;;114;DIM;0;80;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
33;;115;DIM;0;80;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
34;;100;DIM;8;185;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;5513.73;1.53
34;;101;DIM;0;185;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
34;;102;DIM;6;185;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;4135.29;1.15
34;;103;DIM;0;185;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
34;;104;DIM;0;185;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
34;;105;DIM;8;185;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;29.8;5513.73;1.53
34;;110;DIM;0;185;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
34;;111;DIM;0;185;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
34;;112;DIM;0;185;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
34;;113;DIM;33.5;185;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;85.39;15797.55;4.39
34;;114;DIM;0;185;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
34;;115;DIM;0;185;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
35;;100;DIM;8;142;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;4232.16;1.18
