CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime
54;15;;DIM;15.5;77.0
54;16;;DIM;0.5;77.0
54;17;;DIM;0.5;77.0
54;18;;DIM;0.5;77.0
54;19;;DIM;9.5;77.0
54;20;;DIM;9.5;77.0
54;21;;DIM;9.5;77.0
54;22;;DIM;9.5;77.0
54;23;;DIM;9.5;77.0
54;24;;DIM;9.5;77.0
54;25;;DIM;9.5;77.0
54;26;;DIM;9.5;77.0
54;27;;DIM;0;77.0
54;28;;DIM;0;77.0
54;29;;DIM;0;77.0
54;30;;DIM;0;77.0
54;31;;DIM;0;77.0
54;32;;DIM;0;77.0
54;33;;DIM;0;77.0
54;34;;DIM;1.5;77.0
54;35;;DIM;1.5;77.0
54;36;;DIM;0;77.0
54;37;;DIM;1.5;77.0
54;38;;DIM;1.5;77.0
54;39;;DIM;1.5;77.0
54;40;;DIM;0;77.0
54;41;;DIM;1;77.0
54;42;;DIM;1;77.0
54;43;;DIM;1;77.0
54;44;;DIM;1;77.0
54;45;;DIM;1;77.0
54;46;;DIM;1;77.0
54;47;;DIM;1;77.0
54;48;;DIM;0;77.0
54;49;;DIM;0;77.0
54;50;;DIM;0;77.0
54;51;;DIM;0;77.0
54;52;;DIM;0;77.0
54;53;;DIM;0;77.0
54;54;;DIM;45.5;77.0
54;55;;DIM;0;77.0
54;56;;DIM;0;77.0
54;57;;DIM;0;77.0
54;58;;DIM;0;77.0
54;59;;DIM;0;77.0
54;60;;DIM;0;77.0
54;61;;DIM;0;77.0
54;62;;DIM;0;77.0
54;63;;DIM;0;77.0
54;64;;DIM;0;77.0
54;73;;DIM;0;77.0
54;65;;DIM;0;77.0
54;66;;DIM;0;77.0
54;67;;DIM;0;77.0
54;;100;DIM;8;77.0
54;;101;DIM;0;77.0
54;;102;DIM;6;77.0
54;;103;DIM;0;77.0
54;;104;DIM;0;77.0
54;;105;DIM;8;77.0
54;;110;DIM;28;77.0
54;;111;DIM;28;77.0
54;;112;DIM;28;77.0
54;;113;DIM;29;77.0
54;;114;DIM;28;77.0
54;;115;DIM;28;77.0
54;68;;DIM;6.5;77.0
54;69;;DIM;25;77.0
54;70;;DIM;6.5;77.0
54;71;;DIM;25;77.0
54;72;;DIM;0;77.0
54;231;;DIM;0;77.0
54;232;;DIM;0;77.0
54;233;;DIM;0;77.0
54;234;;DIM;0;77.0
54;235;;DIM;0;77.0
55;1;;DIM;56.5;55.0
55;2;;DIM;56.5;55.0
55;3;;DIM;56.5;55.0
55;4;;DIM;56.5;55.0
55;5;;DIM;56.5;55.0
55;6;;DIM;0;55.0
55;7;;DIM;0;55.0
55;8;;DIM;0;55.0
55;9;;DIM;0;55.0
55;10;;DIM;0;55.0
55;11;;DIM;15.5;55.0
55;12;;DIM;15.5;55.0
55;13;;DIM;15.5;55.0
55;14;;DIM;15.5;55.0
55;15;;DIM;15.5;55.0
55;16;;DIM;0.5;55.0
55;17;;DIM;0.5;55.0
55;18;;DIM;0.5;55.0
55;19;;DIM;100;55.0
55;20;;DIM;100;55.0
55;21;;DIM;100;55.0
55;22;;DIM;100;55.0
55;23;;DIM;100;55.0
55;24;;DIM;100;55.0
55;25;;DIM;100;55.0
55;26;;DIM;100;55.0
55;27;;DIM;0;55.0
55;28;;DIM;0;55.0
55;29;;DIM;0;55.0
55;30;;DIM;0;55.0
55;31;;DIM;0;55.0
55;32;;DIM;0;55.0
55;33;;DIM;0;55.0
55;34;;DIM;93;55.0
55;35;;DIM;93;55.0
55;36;;DIM;91.5;55.0
55;37;;DIM;93;55.0
55;38;;DIM;93;55.0
55;39;;DIM;93;55.0
55;40;;DIM;91.5;55.0
55;41;;DIM;100;55.0
55;42;;DIM;100;55.0
55;43;;DIM;100;55.0
55;44;;DIM;100;55.0
55;45;;DIM;100;55.0
55;46;;DIM;100;55.0
55;47;;DIM;100;55.0
55;48;;DIM;0;55.0
55;49;;DIM;0;55.0
55;50;;DIM;0;55.0
55;51;;DIM;0;55.0
55;52;;DIM;0;55.0
55;53;;DIM;0;55.0
55;54;;DIM;45.5;55.0
55;55;;DIM;0;55.0
55;56;;DIM;0;55.0
55;57;;DIM;0;55.0
55;58;;DIM;0;55.0
55;59;;DIM;0;55.0
55;60;;DIM;0;55.0
55;61;;DIM;0;55.0
55;62;;DIM;0;55.0
55;63;;DIM;0;55.0
55;64;;DIM;0;55.0
55;73;;DIM;84;55.0
55;65;;DIM;0;55.0
55;66;;DIM;0;55.0
55;67;;DIM;0;55.0
55;;100;DIM;21.5;55.0
55;;101;DIM;0;55.0
55;;102;DIM;6;55.0
55;;103;DIM;0;55.0
55;;104;DIM;0;55.0
55;;105;DIM;8;55.0
55;;110;DIM;0;55.0
55;;111;DIM;0;55.0
55;;112;DIM;0;55.0
55;;113;DIM;0;55.0
55;;114;DIM;0;55.0
55;;115;DIM;0;55.0
55;68;;DIM;6.5;55.0
55;69;;DIM;25;55.0
55;70;;DIM;6.5;55.0
55;71;;DIM;25;55.0
55;72;;DIM;0;55.0
55;236;;DIM;0;55.0
55;237;;DIM;0;55.0
55;238;;DIM;0;55.0
55;239;;DIM;0;55.0
55;240;;DIM;0;55.0
55;231;;DIM;0;55.0
55;241;;DIM;0;55.0
55;232;;DIM;0;55.0
55;233;;DIM;0;55.0
55;234;;DIM;0;55.0
55;235;;DIM;0;55.0
55;1;;DIM;0;55.0
55;2;;DIM;0;55.0
55;3;;DIM;0;55.0
55;4;;DIM;0;55.0
55;5;;DIM;0;55.0
55;6;;DIM;0;55.0
55;7;;DIM;0;55.0
55;8;;DIM;0;55.0
55;9;;DIM;0;55.0
55;10;;DIM;0;55.0
55;11;;DIM;0;55.0
55;12;;DIM;0;55.0
55;13;;DIM;0;55.0
55;14;;DIM;0;55.0
55;15;;DIM;0;55.0
55;16;;DIM;0;55.0
55;17;;DIM;0;55.0
55;18;;DIM;0;55.0
55;19;;DIM;5.5;55.0
55;20;;DIM;5.5;55.0
55;21;;DIM;5.5;55.0
55;22;;DIM;5.5;55.0
55;23;;DIM;5.5;55.0
55;24;;DIM;5.5;55.0
55;25;;DIM;5.5;55.0
55;26;;DIM;5.5;55.0
55;27;;DIM;0;55.0
55;28;;DIM;0;55.0
55;29;;DIM;0;55.0
55;30;;DIM;0;55.0
55;31;;DIM;0;55.0
55;32;;DIM;0;55.0
55;33;;DIM;0;55.0
55;34;;DIM;0;55.0
55;35;;DIM;0;55.0
55;36;;DIM;0;55.0
55;37;;DIM;0;55.0
55;38;;DIM;0;55.0
55;39;;DIM;0;55.0
55;40;;DIM;0;55.0
55;41;;DIM;100;55.0
55;42;;DIM;100;55.0
55;43;;DIM;100;55.0
55;44;;DIM;100;55.0
55;45;;DIM;100;55.0
55;46;;DIM;100;55.0
55;47;;DIM;100;55.0
55;48;;DIM;0;55.0
55;49;;DIM;0;55.0
55;50;;DIM;0;55.0
55;51;;DIM;0;55.0
55;52;;DIM;0;55.0
55;53;;DIM;0;55.0
55;54;;DIM;0;55.0
55;55;;DIM;0;55.0
55;56;;DIM;0;55.0
55;57;;DIM;0;55.0
55;58;;DIM;0;55.0
55;59;;DIM;0;55.0
55;60;;DIM;0;55.0
55;61;;DIM;0;55.0
55;62;;DIM;0;55.0
55;63;;DIM;0;55.0
55;64;;DIM;0;55.0
55;73;;DIM;84;55.0
55;65;;DIM;0;55.0
55;66;;DIM;0;55.0
55;67;;DIM;0;55.0
55;;100;DIM;21.5;55.0
55;;101;DIM;0;55.0
55;;102;DIM;6;55.0
55;;103;DIM;0;55.0
55;;104;DIM;0;55.0
55;;105;DIM;8;55.0
55;;110;DIM;0;55.0
55;;111;DIM;0;55.0
55;;112;DIM;0;55.0
55;;113;DIM;0;55.0
55;;114;DIM;0;55.0
55;;115;DIM;0;55.0
55;68;;DIM;6.5;55.0
55;69;;DIM;0;55.0
55;70;;DIM;6.5;55.0
55;71;;DIM;0;55.0
55;72;;DIM;0;55.0
55;236;;DIM;0;55.0
55;237;;DIM;0;55.0
55;238;;DIM;0;55.0
55;239;;DIM;0;55.0
55;240;;DIM;0;55.0
55;231;;DIM;0;55.0
55;241;;DIM;0;55.0
55;232;;DIM;0;55.0
55;233;;DIM;0;55.0
55;234;;DIM;0;55.0
55;235;;DIM;0;55.0
56;1;;DIM;0;171.0
56;2;;DIM;0;171.0
56;3;;DIM;0;171.0
56;4;;DIM;0;171.0
56;5;;DIM;0;171.0
56;6;;DIM;0;171.0
56;7;;DIM;0;171.0
56;8;;DIM;0;171.0
56;9;;DIM;0;171.0
56;10;;DIM;0;171.0
56;11;;DIM;0;171.0
56;12;;DIM;0;171.0
56;13;;DIM;0;171.0
56;14;;DIM;0;171.0
56;15;;DIM;0;171.0
56;16;;DIM;0;171.0
56;17;;DIM;0;171.0
56;18;;DIM;0;171.0
56;19;;DIM;0;171.0
56;20;;DIM;0;171.0
56;21;;DIM;0;171.0
56;22;;DIM;0;171.0
56;23;;DIM;0;171.0
56;24;;DIM;0;171.0
56;25;;DIM;0;171.0
56;26;;DIM;0;171.0
56;27;;DIM;0;171.0
56;28;;DIM;0;171.0
56;29;;DIM;0;171.0
56;30;;DIM;0;171.0
56;31;;DIM;0;171.0
56;32;;DIM;0;171.0
56;33;;DIM;0;171.0
56;34;;DIM;0;171.0
56;35;;DIM;0;171.0
56;36;;DIM;0;171.0
56;37;;DIM;0;171.0
56;38;;DIM;0;171.0
56;39;;DIM;0;171.0
56;40;;DIM;0;171.0
56;41;;DIM;0;171.0
56;42;;DIM;0;171.0
56;43;;DIM;0;171.0
56;44;;DIM;0;171.0
56;45;;DIM;0;171.0
56;46;;DIM;0;171.0
56;47;;DIM;0;171.0
56;48;;DIM;0;171.0
56;49;;DIM;0;171.0
56;50;;DIM;0;171.0
56;51;;DIM;0;171.0
56;52;;DIM;0;171.0
56;53;;DIM;0;171.0
56;54;;DIM;0;171.0
56;55;;DIM;0;171.0
56;56;;DIM;0;171.0
56;57;;DIM;0;171.0
56;58;;DIM;0;171.0
56;59;;DIM;0;171.0
56;60;;DIM;0;171.0
56;61;;DIM;0;171.0
56;62;;DIM;0;171.0
56;63;;DIM;0;171.0
56;64;;DIM;0;171.0
56;73;;DIM;0;171.0
56;65;;DIM;0;171.0
56;66;;DIM;0;171.0
56;67;;DIM;0;171.0
56;;100;DIM;0;171.0
56;;101;DIM;0;171.0
56;;102;DIM;0;171.0
56;;103;DIM;0;171.0
56;;104;DIM;0;171.0
56;;105;DIM;0;171.0
56;;110;DIM;0;171.0
56;;111;DIM;0;171.0
56;;112;DIM;0;171.0
56;;113;DIM;0;171.0
56;;114;DIM;0;171.0
56;;115;DIM;0;171.0
56;68;;DIM;0;171.0
56;69;;DIM;0;171.0
56;70;;DIM;0;171.0
56;71;;DIM;0;171.0
56;72;;DIM;0;171.0
56;231;;DIM;0;171.0
56;232;;DIM;0;171.0
56;233;;DIM;0;171.0
56;234;;DIM;0;171.0
56;235;;DIM;0;171.0
57;1;;DIM;0;110.0
57;2;;DIM;0;110.0
57;3;;DIM;0;110.0
57;4;;DIM;0;110.0
57;5;;DIM;0;110.0
57;6;;DIM;0;110.0
57;7;;DIM;0;110.0
57;8;;DIM;0;110.0
57;9;;DIM;0;110.0
57;10;;DIM;0;110.0
57;11;;DIM;0;110.0
57;12;;DIM;0;110.0
57;13;;DIM;0;110.0
57;14;;DIM;0;110.0
57;15;;DIM;0;110.0
57;16;;DIM;0;110.0
57;17;;DIM;0;110.0
57;18;;DIM;0;110.0
57;19;;DIM;20;110.0
57;20;;DIM;20;110.0
57;21;;DIM;20;110.0
57;22;;DIM;20;110.0
57;23;;DIM;20;110.0
57;24;;DIM;20;110.0
57;25;;DIM;20;110.0
57;26;;DIM;20;110.0
57;27;;DIM;0;110.0
57;28;;DIM;0;110.0
57;29;;DIM;0;110.0
57;30;;DIM;0;110.0
57;31;;DIM;0;110.0
57;32;;DIM;0;110.0
57;33;;DIM;0;110.0
57;34;;DIM;35.5;110.0
57;35;;DIM;35.5;110.0
57;36;;DIM;35.5;110.0
57;37;;DIM;35.5;110.0
57;38;;DIM;35.5;110.0
57;39;;DIM;35.5;110.0
57;40;;DIM;35.5;110.0
57;41;;DIM;50;110.0
57;42;;DIM;50;110.0
57;43;;DIM;50;110.0
57;44;;DIM;50;110.0
57;45;;DIM;50;110.0
57;46;;DIM;50;110.0
57;47;;DIM;50;110.0
57;48;;DIM;0;110.0
57;49;;DIM;0;110.0
57;50;;DIM;0;110.0
57;51;;DIM;0;110.0
57;52;;DIM;0;110.0
57;53;;DIM;0;110.0
57;54;;DIM;0;110.0
57;55;;DIM;0;110.0
57;56;;DIM;0;110.0
57;57;;DIM;0;110.0
57;58;;DIM;0;110.0
57;59;;DIM;0;110.0
57;60;;DIM;0;110.0
57;61;;DIM;0;110.0
57;62;;DIM;0;110.0
57;63;;DIM;0;110.0
57;64;;DIM;0;110.0
57;73;;DIM;0;110.0
57;65;;DIM;0;110.0
57;66;;DIM;0;110.0
57;67;;DIM;0;110.0
57;;100;DIM;0;110.0
57;;101;DIM;0;110.0
57;;102;DIM;0;110.0
57;;103;DIM;0;110.0
57;;104;DIM;0;110.0
57;;105;DIM;0;110.0
57;;110;DIM;40;110.0
57;;111;DIM;40;110.0
57;;112;DIM;40;110.0
57;;113;DIM;40;110.0
57;;114;DIM;40;110.0
57;;115;DIM;40;110.0
57;68;;DIM;0;110.0
57;69;;DIM;0;110.0
57;70;;DIM;0;110.0
57;71;;DIM;0;110.0
57;72;;DIM;0;110.0
57;231;;DIM;0;110.0
57;232;;DIM;50;110.0
57;233;;DIM;50;110.0
57;234;;DIM;50;110.0
57;235;;DIM;50;110.0
58;19;;DIM;40;60.0
58;20;;DIM;40;60.0
58;21;;DIM;40;60.0
58;22;;DIM;40;60.0
58;23;;DIM;40;60.0
58;24;;DIM;40;60.0
58;25;;DIM;40;60.0
58;26;;DIM;40;60.0
58;;110;DIM;0;60.0
58;;111;DIM;0;60.0
58;;112;DIM;0;60.0
58;;113;DIM;0;60.0
58;;114;DIM;0;60.0
58;;115;DIM;0;60.0
58;232;;DIM;70;60.0
58;233;;DIM;70;60.0
58;234;;DIM;70;60.0
58;235;;DIM;70;60.0
