CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
2;68;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;ALCOVA;DIR ALCOVA;0.0;0.0;0.0
2;69;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;ALCOVA;BANHEIRA DIR;0.0;0.0;0.0
2;70;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;ALCOVA;ESQ ALCOVA;0.0;0.0;0.0
2;71;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;ALCOVA;BANHEIRA ESQ;0.0;0.0;0.0
2;72;;DIM;0;234;2 Dimmer 00 (2)                     ;3000.0;FUMO  ;VAPOR;0.0;0.0;0.0
2;231;;DIM;0;234;2 Dimmer 00 (2)                     ;3000.0;VENTOI;FAN 1;0.0;0.0;0.0
2;232;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CODA P;PUB 1;0.0;0.0;0.0
2;233;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CODA P;PUB 2;0.0;0.0;0.0
2;234;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CODA P;PUB 3;0.0;0.0;0.0
2;235;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CODA P;PUB 4;0.0;0.0;0.0
2;1;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 1.1;0.0;0.0;0.0
2;2;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 1.2;0.0;0.0;0.0
2;3;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 1.3;0.0;0.0;0.0
2;4;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 1.4;0.0;0.0;0.0
2;5;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 1.5;0.0;0.0;0.0
2;6;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 2.1;0.0;0.0;0.0
2;7;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 2.2;0.0;0.0;0.0
2;8;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 2.3;0.0;0.0;0.0
2;9;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 2.4;0.0;0.0;0.0
2;10;;DIM;0;234;2 Dimmer 00 (2)                     ;2000.0;FRENTE;FT 2.5;0.0;0.0;0.0
